ISO 8601 Time,Battery Voltage (V),GPS Fix,# of Satellites,HDOP,Lat (deg),Lon (deg),System Cal,Gyro Cal,Accel Cal,Mag Cal,Ax (m/s/s),Ay (m/s/s),Az (m/s/s),Mx (mG),My (mG),Mz (mG),Roll (deg),Pitch (deg),Yaw (deg),State
2022-04-27T13:06:19.281,,1,7,12,28.122,-80.575,0,3,3,2,-1.29,0.11,-9.94,45.688,9.75,5.25,,-7.062,286.375,4
2022-04-27T13:06:19.566,,1,7,12,28.122,-80.575,0,3,3,2,-1.17,0.1,-9.81,46.8,4.5,-178.875,-7.125,284.875,,4
2022-04-27T13:06:19.850,,1,7,12,28.122,-80.575,0,3,3,2,-1.3,-9.79,47.188,9.062,5.25,-178.875,-7.125,284.875,,4
2022-04-27T13:06:20.000,,1,7,12,28.122,-80.575,0,3,3,2,-1.26,0.1,-9.78,46.062,8.688,4.875,-178.938,-7.125,284.875,4
2022-04-27T13:06:20.293,,1,7,12,28.122,-80.575,0,3,3,2,-1.15,0.13,-9.78,46.875,9.062,5.25,-178.938,-7.125,284.875,4
2022-04-27T13:06:20.579,,1,7,12,28.122,-80.575,0,3,3,2,-1.23,0.12,-9.79,46.5,9.062,4.875,-178.938,-7.125,284.875,4
2022-04-27T13:06:20.930,,1,7,12,28.122,-80.575,0,3,3,2,-1.18,0.12,-9.79,46.875,9.5,6.875,-178.938,-7.125,284.875,4
2022-04-27T13:06:21.000,,1,7,12,28.122,-80.575,0,3,3,2,-1.21,0.09,-9.81,45.688,9.5,5.25,-178.938,-7.125,284.875,4
2022-04-27T13:06:21.288,,1,7,12,28.122,-80.575,0,3,3,2,-1.21,0.1,-9.78,45.688,8.688,5.25,-178.938,-7.125,284.875,4
2022-04-27T13:06:21.578,,1,7,12,28.122,-80.575,0,3,3,2,-1.2,0.14,-9.79,46.875,9.062,6.062,,-7.125,284.875,4
2022-04-27T13:06:22.000,,1,7,12,28.122,-80.575,0,3,3,2,-1.2,0.14,-9.78,46.5,8.688,6.062,-178.938,-7.125,284.875,4
2022-04-27T13:06:22.291,,1,7,12,28.122,-80.575,0,3,3,2,-1.24,0.11,-9.82,46.062,9.062,5.25,-178.938,-7.125,284.875,4
2022-04-27T13:06:22.580,,1,7,12,28.122,-80.575,0,3,3,2,-1.31,0.04,-9.84,46.875,9.5,6.062,-178.938,-7.125,284.875,4
2022-04-27T13:06:22.866,,1,7,12,28.122,-80.575,0,3,3,2,-1.17,0.31,-9.81,43.5,8.5,,-6.875,291.438,4,
2022-04-27T13:06:22.122,,1,7,12,28.122,-80.575,0,3,3,2,-1.2,0.28,-9.8,64.688,-12.562,27.25,,-6.875,291.438,4
2022-04-27T13:06:23.000,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.27,-9.78,-59.5,112.688,,-6.875,291.438,4,
2022-04-27T13:06:23.289,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.27,-9.77,115.688,132.688,,-6.875,291.438,4,
2022-04-27T13:06:24.000,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.29,-9.81,129.875,-80.688,,-6.875,291.438,4,
2022-04-27T13:06:24.297,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.26,-9.82,119.062,-77.688,112.688,,-6.875,291.438,4
2022-04-27T13:06:24.602,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.29,-9.8,47.188,0.75,,-6.875,291.438,4,
2022-04-27T13:06:25.000,,1,7,12,28.122,-80.575,0,3,3,2,-1.17,0.16,-9.79,46.875,7.188,13.5,-178.125,-6.938,4,
2022-04-27T13:06:25.441,,1,7,12,28.122,-80.575,0,3,3,2,-1.13,0.4,-9.8,46.375,8.688,9.25,-178.438,-6.875,4,
2022-04-27T13:06:25.795,,1,7,12,28.122,-80.575,0,3,3,2,-1.1,0.3,-9.82,47,11.375,-178.312,-6.938,289.688,4,
2022-04-27T13:06:25.110,,1,7,12,28.122,-80.575,0,3,3,2,-1.2,0.24,-9.82,57.18,26.062,-178.312,-6.938,289.688,4,
2022-04-27T13:06:25.141,,1,7,12,28.122,-80.575,0,3,3,0,-1.19,0.24,-9.8,99.562,-56.75,53.875,-178.312,-6.875,289.688,4
2022-04-27T13:06:25.171,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.24,-9.8,131.562,58.375,-178.312,-6.875,289.688,4,
2022-04-27T13:06:27.000,,1,7,12,28.122,-80.575,0,3,3,0,-1.18,0.23,-9.8,142.75,-81.375,51.75,-178.312,-6.875,289.688,4
2022-04-27T13:06:27.304,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.23,-9.85,146.5,-78.375,48.562,-178.312,-6.875,289.688,4
2022-04-27T13:06:27.605,,1,7,12,28.122,-80.575,0,3,3,0,-1.2,0.25,-9.85,148.375,-77.688,50.188,-178.312,-6.875,289.688,4
2022-04-27T13:06:28.000,,1,7,12,28.122,-80.575,0,3,3,0,-1.19,0.23,-9.83,153.25,-79.5,50.562,-178.312,-6.875,289.688,4
2022-04-27T13:06:28.471,,1,7,12,28.122,-80.575,0,3,3,0,-1.27,0.21,-9.8,158.062,-80.188,48.188,-178.312,-6.875,289.688,4
2022-04-27T13:06:28.770,,1,7,12,28.122,-80.575,0,3,3,0,-1.16,0.22,-9.79,159.188,-79.875,47.75,-178.312,-6.875,289.688,4
2022-04-27T13:06:29.000,,1,7,12,28.122,-80.575,0,3,3,0,-1.18,0.24,-9.78,165.062,-82.87,-178.312,-6.875,289.688,4,
2022-04-27T13:06:29.293,,1,7,12,28.122,-80.575,0,3,3,0,-1.18,0.23,-9.78,164.75,-86.188,48.562,-178.312,-6.875,289.688,4
2022-04-27T13:06:29.593,,1,7,12,28.122,-80.575,0,3,3,0,-1.19,0.24,-9.79,162.875,45.25,-178.312,-6.875,289.688,4,
2022-04-27T13:06:29.894,,1,7,12,28.122,-80.575,0,3,3,0,-1.18,0.24,-9.79,172.562,-84.375,46.5,-178.312,-6.875,289.688,4
2022-04-27T13:06:29.118,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.26,-9.8,-79.062,45.688,-178.312,-6.875,289.688,4,
2022-04-27T13:06:29.153,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.26,-9.8,50.188,-178.312,-6.875,289.688,4,,
2022-04-27T13:06:29.183,,1,7,12,28.122,-80.575,0,3,3,0,-1.21,0.24,-9.81,-81.688,46.562,-178.312,-6.875,289.688,4,
2022-04-27T13:06:29.212,,1,7,12,28.122,-80.575,0,3,3,0,-1.16,0.25,-9.79,164.375,-86.188,49.75,-178.312,-6.875,289.688,4
2022-04-27T13:06:29.243,,1,7,12,28.122,-80.575,0,3,3,0,-1.18,0.24,-9.81,56.5,27.75,-178.312,-6.875,289.688,4,
2022-04-27T13:06:29.272,,1,7,12,28.122,-80.575,0,3,3,2,-1.2,0.21,-9.82,42.25,7.188,17.188,-178.37,289.812,4,
2022-04-27T13:06:32.135,,1,7,12,28.122,-80.575,0,3,3,2,-0.93,0.56,-9.96,46.75,10.188,13.375,-178.562,-6.875,290.125,4
2022-04-27T13:06:32.424,,1,7,17,28.122,-80.575,0,3,3,2,0.4,0.62,-10.29,8.25,15.375,-178.312,-6.938,289.812,4,
2022-04-27T13:06:32.716,,1,7,17,28.122,-80.575,0,3,3,2,-1.27,0.26,-9.8,46.375,8.25,-178.125,-6.938,291.562,4,
2022-04-27T13:06:33.000,,1,7,17,28.122,-80.575,0,3,3,2,-1.16,0.25,-9.8,8.25,17.062,-178.125,-6.75,291.438,4,
2022-04-27T13:06:33.298,,1,7,17,28.122,-80.575,0,3,3,2,-1.14,0.23,-9.83,46.3,14.562,-178.188,-6.875,291.438,4,
2022-04-27T13:06:33.584,,1,7,12,28.122,-80.575,0,3,3,2,-1.11,0.29,-9.81,46.375,8.688,14.562,-178.188,-6.812,291.438,4
2022-04-27T13:06:34.000,,1,7,12,28.122,-80.575,0,3,3,2,-1.15,0.3,-9.8,45.562,8.25,-178.188,-6.812,291.438,4,
2022-04-27T13:06:34.294,,1,7,12,28.122,-80.575,0,3,3,2,-1.21,0.19,-9.79,46.375,8.68,-178.188,-6.812,291.438,4,
2022-04-27T13:06:34.591,,1,7,17,28.122,-80.575,0,3,3,2,-1.2,0.17,-9.81,46.75,9.062,13.688,-178.188,-6.812,291.438,4
2022-04-27T13:06:35.000,,1,7,17,28.122,-80.575,0,3,3,2,-1.37,0.22,-9.93,46.75,12.562,-178.375,-6.688,291.438,4,
2022-04-27T13:06:35.433,,1,7,12,28.122,-80.575,0,3,3,2,-1.1,0.39,-9.82,47.062,8.688,14.562,-178.25,-6.625,291.438,4
2022-04-27T13:06:35.789,,1,7,12,28.122,-80.575,0,3,3,2,-1.03,0.28,-9.77,45.562,10.562,15.375,-178.062,-6.688,291.438,4
2022-04-27T13:06:35.109,,1,7,12,28.122,-80.575,0,3,3,2,-1.2,0.23,-9.78,47.062,9.5,14.188,-178.062,-6.688,291.438,4
2022-04-27T13:06:35.138,,1,7,12,28.122,-80.575,0,3,3,2,-1.19,0.18,-9.81,9.062,13.75,-178.062,-6.688,291.438,4,
2022-04-27T13:06:35.167,,1,7,12,28.122,-80.575,0,3,3,2,-1.04,0.32,-9.81,47.062,7.562,14.562,-177.938,-6.5,291.438,4
2022-04-27T13:06:37.000,,1,7,12,28.122,-80.575,0,3,3,2,-1.18,0.26,-9.8,73.188,-18.5,33.75,-177.938,-6.5,291.438,4
2022-04-27T13:06:37.291,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.25,-9.78,118.25,-82.875,79.188,-177.938,-6.5,291.438,4
2022-04-27T13:06:37.580,,1,7,12,28.122,-80.575,0,3,3,0,-1.15,0.27,-9.8,133.5,-100.688,86.562,-177.938,-6.5,291.438,4
2022-04-27T13:06:37.870,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.26,-9.8,143.188,-107.75,91.062,-177.938,-6.5,291.438,4
2022-04-27T13:06:37.133,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.26,-9.8,150.25,85.375,-177.938,-6.5,291.438,4,
2022-04-27T13:06:38.000,,1,7,12,28.122,-80.575,0,3,3,0,-1.15,0.26,-9.79,147.688,-94.375,86.188,-177.938,-6.5,291.438,4
2022-04-27T13:06:38.299,,1,7,12,28.122,-80.575,0,3,3,0,-1.18,0.27,-9.79,153.562,-88.875,80.062,-177.938,-6.5,291.438,4
2022-04-27T13:06:39.000,,1,7,12,28.122,-80.575,0,3,3,0,-1.18,0.29,-9.78,151.75,-86.562,79.188,-177.938,-6.5,291.438,4
2022-04-27T13:06:39.293,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.28,-9.82,155.5,-87.375,75.188,-177.938,-6.5,291.438,4
2022-04-27T13:06:39.584,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.29,-9.8,161.5,-92.875,80.5,-177.938,-6.5,291.438,4
2022-04-27T13:06:39.874,,1,7,12,28.122,-80.575,0,3,3,0,-1.15,0.27,-9.79,165.188,85.75,-177.938,-6.5,291.438,4,
2022-04-27T13:06:39.123,,1,7,12,28.122,-80.575,0,3,3,0,-1.16,0.26,-9.78,-95.18,-177.938,-6.5,291.438,4,,
2022-04-27T13:06:39.152,,1,7,12,28.122,-80.575,0,3,3,0,-1.17,0.27,-9.78,53.062,-11.375,27.25,-177.938,-6.5,291.438,4
2022-04-27T13:06:41.000,,1,7,12,28.122,-80.575,0,3,3,2,-1.18,0.24,-9.79,38.875,-29.188,20.688,-177.938,-6.5,291.438,4
2022-04-27T13:06:41.301,,1,7,12,28.122,-80.575,0,3,3,2,-1.16,0.27,-9.79,26.25,-28.875,12.875,-177.938,-6.5,291.438,4
2022-04-27T13:06:41.600,,1,7,12,28.122,-80.575,0,3,3,2,-1.03,0.28,-9.74,15.875,-25.188,9.688,,-6.562,291.438,4
2022-04-27T13:06:42.000,,1,7,12,28.122,-80.575,0,3,3,2,-1.35,-0.12,-9.85,17.875,-26.75,9.375,-177.938,-6.5,291.688,4
2022-04-27T13:06:42.296,,1,7,12,28.122,-80.575,0,3,3,2,-4.18,4.29,-10.12,22.5,-27,-177.43,289.125,4,,
2022-04-27T13:06:42.590,,1,7,12,28.122,-80.575,0,3,3,2,-0.58,1.01,-9.74,21.688,-32.188,3.5,-177.938,-6.438,290.938,4
2022-04-27T13:06:57.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.5,-8.64,36.875,-22.188,44.25,-175.25,-1.938,307.188,4,
2022-04-27T13:06:57.300,,1,7,12,28.122,-80.575,0,3,3,2,-0.48,1.27,-9.66,38.25,-21.375,43.875,-175.938,-4.125,308.062,4
2022-04-27T13:06:57.596,,1,7,12,28.122,-80.575,0,3,3,2,-0.76,0.84,-9.67,37.875,-21.75,43.875,-175.875,-3.688,307.75,4
2022-04-27T13:06:57.892,,1,7,12,28.122,-80.575,0,3,3,2,-0.76,0.61,-10.16,38.25,-21.375,42.688,-175.875,-3.5,307.375,4
2022-04-27T13:06:58.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.45,0.88,-9.91,37.5,-21.375,44.25,-175.75,-3.25,307.188,4
2022-04-27T13:06:58.293,,1,7,12,28.122,-80.575,0,3,3,2,-0.8,0.46,-9.95,37.5,-21.75,42.25,-175.625,-3.25,306.688,4
2022-04-27T13:06:58.575,,1,7,12,28.122,-80.575,0,3,3,2,-0.58,0.9,-9.67,37.5,-21.375,43.875,-175.562,-3.062,306.312,4
2022-04-27T13:06:58.868,,1,7,12,28.122,-80.575,0,3,3,2,-0.72,0.66,-9.9,37.5,-21.75,43.5,-175.625,-2.812,305.938,4
2022-04-27T13:06:59.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.59,0.91,-10.03,37.5,-23.25,43.875,-175.688,-2.812,305.812,4
2022-04-27T13:06:59.290,,1,7,12,28.122,-80.575,0,3,3,2,-0.59,0.66,-9.73,38.25,-21.75,43.875,-175.438,-2.688,305.625,4
2022-04-27T13:06:59.582,,1,7,12,28.122,-80.575,0,3,3,2,-0.48,0.85,-9.94,38.688,-21.75,44.688,-175.75,-2.562,305.75,4
2022-04-27T13:07:00.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.43,0.74,-9.94,36.75,44.25,-175.75,-2.5,4,,
2022-04-27T13:07:00.290,,1,7,12,28.122,-80.575,0,3,3,2,-0.59,0.69,-9.87,37.188,-22.188,44.25,-175.812,-2.5,306.062,4
2022-04-27T13:07:00.580,,1,7,12,28.122,-80.575,0,3,3,2,-0.52,0.75,-9.8,37.875,-20.688,43.5,-175.625,-2.5,306.125,4
2022-04-27T13:07:01.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.6,0.67,-9.91,38.25,-21.375,43.5,-175.375,-2.438,305.938,4
2022-04-27T13:07:01.301,,1,7,12,28.122,-80.575,0,3,3,2,-0.3,-9.82,37.188,44.25,-175.25,-2.5,305.812,4,,
2022-04-27T13:07:01.777,,1,7,12,28.122,-80.575,0,3,3,2,-0.5,0.65,-9.63,37.5,-21.75,44.25,-175.438,-2.562,306.125,4
2022-04-27T13:07:01.107,,1,7,12,28.122,-80.575,0,3,3,2,-0.42,0.83,-9.42,37.875,-22.188,43.875,-175.375,-2.875,306.188,4
2022-04-27T13:07:01.135,,1,7,12,28.122,-80.575,0,3,3,2,-0.42,0.74,-9.8,36.375,-22.875,43.5,-175.25,-2.688,306.625,4
2022-04-27T13:07:01.164,,1,7,12,28.122,-80.575,0,3,3,2,-0.64,0.89,-9.92,-21.375,43.062,-175.5,-3.812,306.438,4,
2022-04-27T13:07:03.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.79,0.53,-9.93,38.688,-21.75,43.875,-175.938,-4.188,307.688,4
2022-04-27T13:07:03.287,,1,7,12,28.122,-80.575,0,3,3,2,-0.66,0.8,-9.85,42.688,-175.875,-3.438,307.625,4,,
2022-04-27T13:07:03.589,,1,7,12,28.122,-80.575,0,3,3,2,-0.67,0.74,-9.71,37.5,-21.375,43.5,-176.062,-3.438,307.5,4
2022-04-27T13:07:03.933,,1,7,12,28.122,-80.575,0,3,3,2,-0.59,0.57,-9.77,37.5,-21.75,43.875,-176.188,-3.25,307.562,4
2022-04-27T13:07:04.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.41,0.65,-9.76,36.375,-21.375,43.875,-176.625,-3.5,308.125,4
2022-04-27T13:07:04.284,,1,7,12,28.122,-80.575,0,3,3,2,-0.62,0.66,-9.74,36.75,-21.75,44.25,,-3.25,308.125,4
2022-04-27T13:07:04.573,,1,7,12,28.122,-80.575,0,3,3,2,-0.66,0.79,-9.75,36.75,-20.25,44.25,-177.062,-3.562,307.875,4
2022-04-27T13:07:05.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.43,0.22,-9.95,37.5,-20.25,43.5,-177.688,-3.188,307.062,4
2022-04-27T13:07:05.288,,1,7,12,28.122,-80.575,0,3,3,2,-0.99,0.25,-9.63,38.188,45.562,-177.312,-3.375,306.312,4,
2022-04-27T13:07:05.579,,1,7,12,28.122,-80.575,0,3,3,2,-0.34,0.58,-9.28,37.375,44.75,-176.812,-1.688,305.938,4,
2022-04-27T13:07:06.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.13,0.67,-9.8,36.688,43.875,-177.438,-0.312,305.938,4,
2022-04-27T13:07:06.340,,1,7,12,28.122,-80.575,0,3,3,2,-0.33,0.1,-9.32,35.188,-19.562,44.25,-177.56,307.062,4,
2022-04-27T13:07:06.632,,1,7,12,28.122,-80.575,0,3,3,2,-0.23,0.63,-9.9,36.688,-20.25,45.062,-177.062,-1.562,306.625,4
2022-04-27T13:07:06.921,,1,7,12,28.122,-80.575,0,3,3,2,-0.22,0.5,-9.89,36.688,-20.25,44.25,-176.938,-1.5,306.625,4
2022-04-27T13:07:06.121,,1,7,12,28.122,-80.575,0,3,3,2,-0.31,0.24,-9.66,37.375,-20.688,43.5,-177.25,-1.875,306.312,4
2022-04-27T13:07:06.150,,1,7,12,28.122,-80.575,0,3,3,2,-0.37,0.59,-9.8,36.188,44.25,-177.312,-2.25,306.5,4,
2022-04-27T13:07:06.179,,1,7,12,28.122,-80.575,0,3,3,2,-0.34,0.35,-9.86,36.188,-20.688,44.688,-177.562,-2.188,306.375,4
2022-04-27T13:07:08.000,,1,7,12,28.122,-80.575,0,3,3,2,-0.66,1.19,-9.98,37.25,-20.25,44.25,-177.688,-3.5,302.875,4
2022-04-27T13:07:08.293,,1,7,12,28.122,-80.575,0,3,3,2,-2.53,0.8,-6.35,44.188,-23.75,43.25,-176.375,-3.188,272.812,4
2022-04-27T13:07:08.645,,1,7,12,28.122,-80.575,0,3,3,3,-1.69,-0.2,-6.95,57.062,40.188,170.312,-14.188,234.062,4,
2022-04-27T13:07:08.932,,1,7,12,28.122,-80.575,0,3,3,3,0.61,1.81,-9.38,42.688,9.5,45.75,177.625,1.5,208.312,2
2022-04-27T13:07:09.000,,1,7,12,28.122,-80.575,0,3,3,3,-0.51,-1.52,-10.38,43.68,43.062,171.125,-0.5,204.688,2,
2022-04-27T13:07:09.289,,1,7,12,28.122,-80.575,0,3,3,3,-0.02,-0.88,-9.78,44.18,43.375,172.438,-1.938,203.938,2,
2022-04-27T13:07:09.587,,1,7,12,28.122,-80.575,0,3,3,3,-0.37,-1.11,-9.78,44.875,9.75,43.875,172.5,-1.625,204.25,2
2022-04-27T13:07:10.000,,1,7,12,28.122,-80.575,0,3,3,3,-0.22,-0.99,-9.83,43.75,11.25,43.375,172.562,-1.438,2,
2022-04-27T13:07:10.290,,1,7,12,28.122,-80.575,0,3,3,3,-0.25,-0.92,-9.83,44.188,10.562,43.062,172.81,204.312,2,
2022-04-27T13:07:10.587,,1,7,12,28.122,-80.575,0,3,3,3,-0.12,-1.02,-9.97,43.75,173.25,-1.062,204.25,2,,
2022-04-27T13:07:11.000,,1,7,12,28.122,-80.575,0,3,3,3,-0.18,-1.04,-9.83,43.75,41.75,173.438,-1.375,204.25,2,
2022-04-27T13:07:11.294,,1,7,12,28.122,-80.575,0,3,3,3,-0.21,-0.82,-9.59,44.188,9.5,43.375,173.688,-1.188,204.312,2
2022-04-27T13:07:11.594,,1,7,12,28.122,-80.575,0,3,3,3,-0.22,-0.81,-9.95,43.375,10.188,42.562,174.125,-1.375,204.25,2
2022-04-27T13:07:11.895,,1,7,12,28.122,-80.575,0,3,3,3,-0.23,-0.93,-9.79,44.875,10.188,43.875,174.06,204.312,2,
2022-04-27T13:07:11.119,,1,7,12,28.122,-80.575,0,3,3,3,0.11,-0.96,-9.9,43.75,9.5,43.062,174.062,-0.5,2,
2022-04-27T13:07:11.147,,1,7,12,28.122,-80.575,0,3,3,3,-0.1,-0.97,-10.03,42.688,9.75,43.375,174.375,-0.375,203.688,2
2022-04-27T13:07:13.0001,,,7,12,28.122,-80.575,0,3,3,3,-0.12,-0.81,-9.76,44.188,10.188,44.188,174.375,-0.625,203.75,2
2022-04-27T13:07:13.353,,1,7,12,28.122,-80.575,0,3,3,3,-0.09,-0.87,-9.69,43.375,9.75,44.188,174.25,-0.5,203.812,2
2022-04-27T13:07:13.648,,1,7,12,28.122,-80.575,0,3,3,3,-0.04,-0.92,-9.73,43.75,42.188,174.312,-0.562,203.625,2,
2022-04-27T13:07:14.000,,1,7,12,28.122,-80.575,0,3,3,3,1.08,-0.13,-10.08,31.5,9.75,48.375,169.375,22.188,210.938,2
2022-04-27T13:07:14.305,,1,7,12,28.122,-80.575,0,3,3,3,5.82,-2.95,-5.98,9.375,17.188,46.562,154.312,41.938,165.688,2
2022-04-27T13:07:14.602,,1,7,12,28.122,-80.575,0,3,3,3,6.41,0.44,-10.97,16.062,6.25,49.688,-174.5,29.75,204.25,2
2022-04-27T13:07:14.893,,1,7,12,28.122,-80.575,0,3,3,3,4.59,4.15,-6.91,16.562,-7.25,50.188,-139.375,29.688,276.125,2
2022-04-27T13:07:14.119,,1,7,12,28.122,-80.575,0,3,3,3,3.98,5.83,-6.64,13.562,49.375,-139.812,24.812,283.375,2,
2022-04-27T13:07:14.148,,1,7,12,28.122,-80.575,0,3,3,3,3.55,5.65,-7.41,13.75,48.562,-141.938,24.062,172.5,2,
2022-04-27T13:07:14.184,,1,7,12,28.122,-80.575,0,3,3,3,2.7,4.97,-9.16,18.875,-0.875,51.5,-158.312,14.25,169.062,2
2022-04-27T13:07:16.000,,1,7,12,28.122,-80.575,0,3,3,3,0.44,3.53,-9.01,24.188,4.188,48.5,-158.062,4.938,161.688,2
2022-04-27T13:07:16.308,,1,7,12,28.122,-80.575,0,3,3,3,0.61,3.07,-9.64,7.75,-165.188,2.312,160.625,2,,
2022-04-27T13:07:16.610,,1,7,12,28.122,-80.575,0,3,3,3,0.25,0.15,-9.63,27.062,25.062,41.75,177.625,1.188,155.875,2
2022-04-27T13:07:17.000,,1,7,12,28.122,-80.575,0,3,3,3,-0.16,-0.32,-8.73,26.375,24.25,42.75,173.4,163.312,2,
2022-04-27T13:07:17.308,,1,7,12,28.122,-80.575,0,3,3,3,1.51,-1.03,-9.86,26.688,23.562,43.25,171.688,8.312,170.562,2
2022-04-27T13:07:17.610,,1,7,12,28.122,-80.575,0,3,3,3,1.41,-1.63,-9.95,26.25,24.375,42.5,171.125,8.5,169.75,2
2022-04-27T13:07:17.911,,1,7,12,28.122,-80.575,0,3,3,3,1.15,-1.14,-9.72,26.688,23.688,42.5,171.812,7.938,169.562,2
2022-04-27T13:07:18.000,,1,7,12,28.122,-80.575,0,3,3,3,0.94,-1.04,-9.68,26.688,24.75,41.562,172.625,7.875,169.375,2
2022-04-27T13:07:18.316,,1,7,12,28.122,-80.575,0,3,3,3,1.03,-1.07,-9.54,26.688,24.375,43.25,172.625,7.25,169.375,2
2022-04-27T13:07:18.627,,1,7,12,28.122,-80.575,0,3,3,3,1.08,-0.98,-9.76,26.188,24.5,42.875,172.875,7.25,169.375,2
2022-04-27T13:07:19.000,,1,7,12,28.122,-80.575,0,3,3,3,1.11,-1.04,-9.55,25.75,24.062,42.875,173.188,7.875,169.188,2
2022-04-27T13:07:19.300,,1,7,12,28.122,-80.575,0,3,3,3,1.12,-1.29,-9.7,25.75,24.5,43.25,172.438,7.188,168.75,2
2022-04-27T13:07:19.610,,1,7,12,28.122,-80.575,0,3,3,3,1.03,-0.93,-9.55,27.25,23.688,43.25,172.938,7.062,168.75,2
2022-04-27T13:07:19.915,,1,7,12,28.122,-80.575,0,3,3,3,1.23,-1.07,-9.98,26.18,42.875,173.688,7.438,169.75,2,
2022-04-27T13:07:19.122,,1,7,12,28.122,-80.575,0,3,3,3,1.11,-0.83,-9.99,26.875,23.25,43.25,174.062,6.375,169.625,2
2022-04-27T13:07:19.159,,1,7,12,28.122,-80.575,0,3,3,3,1.1,-0.87,-9.99,27.688,23.25,42.5,173.688,5.688,169.625,2
2022-04-27T13:07:21.000,,1,7,12,28.122,-80.575,0,3,3,3,0.79,-1.1,-9.58,28.75,23.688,44.5,173.5,4.938,171.25,2
2022-04-27T13:07:21.299,,1,7,12,28.122,-80.575,0,3,3,3,0.71,-0.99,-9.95,43.25,170.938,2,,,,
2022-04-27T13:07:21.604,,1,7,12,28.122,-80.575,0,3,3,3,0.71,-1.02,-9.88,28.75,23.688,42.5,173.75,3.688,170.625,2
2022-04-27T13:07:21.901,,1,7,12,28.122,-80.575,0,3,3,3,0.66,-1.13,-9.6,29.5,42.5,173.875,3.562,170.562,2,
2022-04-27T13:07:21.119,,1,7,12,28.122,-80.575,0,3,3,3,0.46,-0.91,-9.71,27.688,22.562,42.5,173.938,3.625,170.312,2
2022-04-27T13:07:21.148,,1,7,12,28.122,-80.575,0,3,3,3,0.41,3.84,-6.74,26.188,19.188,45.25,175.875,9.312,190.875,2
2022-04-27T13:07:23.000,,1,7,12,28.122,-80.575,0,3,3,3,-1.75,3.31,-7.7,30.188,3.25,47.188,-177.188,-6.688,211.812,2
2022-04-27T13:07:23.295,,1,7,12,28.122,-80.575,0,3,3,3,0.88,-1.47,-10.69,31.875,9.5,43.562,173.375,4.938,207.562,2
2022-04-27T13:07:23.589,,1,7,12,28.122,-80.575,0,3,3,3,-0.16,-1.39,-9.96,33.75,8.688,41.562,174.875,1.438,204.125,2
2022-04-27T13:07:23.883,,1,7,12,28.122,-80.575,0,3,3,3,0.42,-0.99,-9.66,35.188,9.5,173.875,-0.125,203.625,2,
2022-04-27T13:07:24.000,,1,7,12,28.122,-80.575,0,3,3,3,-0.47,-0.89,-10.17,37.375,9.062,40.375,174.938,-3.188,203.562,2
2022-04-27T13:07:24.292,,1,7,12,28.122,-80.575,0,3,3,3,-0.47,-1.13,-9.9,37.375,9.062,40.688,175.812,-3.625,202.75,2
2022-04-27T13:07:24.586,,1,7,12,28.122,-80.575,0,3,3,,-0.37,-9.77,38.5,8.688,39.5,176.062,-4.938,203.375,2,
2022-04-27T13:07:24.886,,1,7,12,28.122,-80.575,0,3,3,3,-0.14,-2.12,-5.68,38.06,38.562,163.75,-5.375,199.75,2,
2022-04-27T13:07:24.123,,1,7,12,28.122,-80.575,0,3,3,3,-2.45,-0.79,-10.35,41.75,8.68,173.562,-10.188,204.438,2,
2022-04-27T13:07:24.153,,1,7,12,28.122,-80.575,0,3,3,3,-2.57,-0.62,-9.55,43.25,8.375,36.375,175.375,-11.875,206.188,2
2022-04-27T13:07:26.000,,1,7,12,28.122,-80.575,0,3,3,3,-2.75,-0.93,-9.61,43.562,7.562,35.5,175.312,-12.812,206.125,2
2022-04-27T13:07:26.291,,1,7,12,28.122,-80.575,0,3,3,3,-2.86,-0.89,-9.34,7.188,34.688,174.438,-13.938,206.625,2,
2022-04-27T13:07:26.580,,1,7,12,28.122,-80.575,0,3,3,3,-2.3,-0.82,-9.09,44.6,34.25,173.625,-14.375,206.75,2,
